0 | Metaphone.java | String metaphone(String txt) | 82
1113 | Metaphone.java | String metaphone(String txt) | 193
1114 | Metaphone.java | String metaphone(String txt) | 193
1115 | Metaphone.java | String metaphone(String txt) | 193
1116 | Metaphone.java | String metaphone(String txt) | 193
1117 | Metaphone.java | String metaphone(String txt) | 193
1118 | Metaphone.java | String metaphone(String txt) | 193
1119 | Metaphone.java | String metaphone(String txt) | 193
1120 | Metaphone.java | String metaphone(String txt) | 193
1121 | Metaphone.java | String metaphone(String txt) | 193
1122 | Metaphone.java | String metaphone(String txt) | 193
1123 | Metaphone.java | String metaphone(String txt) | 193
1124 | Metaphone.java | String metaphone(String txt) | 193
1125 | Metaphone.java | String metaphone(String txt) | 193
1126 | Metaphone.java | String metaphone(String txt) | 193
1127 | Metaphone.java | String metaphone(String txt) | 195
1128 | Metaphone.java | String metaphone(String txt) | 195
1129 | Metaphone.java | String metaphone(String txt) | 195
1130 | Metaphone.java | String metaphone(String txt) | 195
1131 | Metaphone.java | String metaphone(String txt) | 195
1132 | Metaphone.java | String metaphone(String txt) | 195
1133 | Metaphone.java | String metaphone(String txt) | 195
1134 | Metaphone.java | String metaphone(String txt) | 195
1135 | Metaphone.java | String metaphone(String txt) | 195
1136 | Metaphone.java | String metaphone(String txt) | 195
1137 | Metaphone.java | String metaphone(String txt) | 195
1138 | Metaphone.java | String metaphone(String txt) | 195
1139 | Metaphone.java | String metaphone(String txt) | 198
1140 | Metaphone.java | String metaphone(String txt) | 198
1141 | Metaphone.java | String metaphone(String txt) | 198
1142 | Metaphone.java | String metaphone(String txt) | 198
1143 | Metaphone.java | String metaphone(String txt) | 198
1144 | Metaphone.java | String metaphone(String txt) | 199
1145 | Metaphone.java | String metaphone(String txt) | 199
1146 | Metaphone.java | String metaphone(String txt) | 199
1147 | Metaphone.java | String metaphone(String txt) | 199
1148 | Metaphone.java | String metaphone(String txt) | 199
1149 | Metaphone.java | String metaphone(String txt) | 199
1150 | Metaphone.java | String metaphone(String txt) | 199
1151 | Metaphone.java | String metaphone(String txt) | 199
1152 | Metaphone.java | String metaphone(String txt) | 199
1153 | Metaphone.java | String metaphone(String txt) | 199
1154 | Metaphone.java | String metaphone(String txt) | 199
1155 | Metaphone.java | String metaphone(String txt) | 199
1156 | Metaphone.java | String metaphone(String txt) | 199
1157 | Metaphone.java | String metaphone(String txt) | 199
1158 | Metaphone.java | String metaphone(String txt) | 199
1159 | Metaphone.java | String metaphone(String txt) | 199
1160 | Metaphone.java | String metaphone(String txt) | 199
1161 | Metaphone.java | String metaphone(String txt) | 199
1162 | Metaphone.java | String metaphone(String txt) | 199
1163 | Metaphone.java | String metaphone(String txt) | 199
1164 | Metaphone.java | String metaphone(String txt) | 199
1165 | Metaphone.java | String metaphone(String txt) | 199
1166 | Metaphone.java | String metaphone(String txt) | 200
1167 | Metaphone.java | String metaphone(String txt) | 200
1168 | Metaphone.java | String metaphone(String txt) | 200
1169 | Metaphone.java | String metaphone(String txt) | 200
1170 | Metaphone.java | String metaphone(String txt) | 200
1171 | Metaphone.java | String metaphone(String txt) | 200
1172 | Metaphone.java | String metaphone(String txt) | 200
1173 | Metaphone.java | String metaphone(String txt) | 200
1174 | Metaphone.java | String metaphone(String txt) | 200
1175 | Metaphone.java | String metaphone(String txt) | 200
1176 | Metaphone.java | String metaphone(String txt) | 200
1177 | Metaphone.java | String metaphone(String txt) | 200
1178 | Metaphone.java | String metaphone(String txt) | 200
1179 | Metaphone.java | String metaphone(String txt) | 200
1180 | Metaphone.java | String metaphone(String txt) | 200
1181 | Metaphone.java | String metaphone(String txt) | 200
1182 | Metaphone.java | String metaphone(String txt) | 204
1183 | Metaphone.java | String metaphone(String txt) | 204
1184 | Metaphone.java | String metaphone(String txt) | 204
1185 | Metaphone.java | String metaphone(String txt) | 203
1186 | Metaphone.java | String metaphone(String txt) | 203
1187 | Metaphone.java | String metaphone(String txt) | 203
1188 | Metaphone.java | String metaphone(String txt) | 203
1189 | Metaphone.java | String metaphone(String txt) | 203
1190 | Metaphone.java | String metaphone(String txt) | 203
1191 | Metaphone.java | String metaphone(String txt) | 203
1192 | Metaphone.java | String metaphone(String txt) | 203
1193 | Metaphone.java | String metaphone(String txt) | 203
1194 | Metaphone.java | String metaphone(String txt) | 203
1195 | Metaphone.java | String metaphone(String txt) | 203
1196 | Metaphone.java | String metaphone(String txt) | 203
1197 | Metaphone.java | String metaphone(String txt) | 203
1198 | Metaphone.java | String metaphone(String txt) | 203
1199 | Metaphone.java | String metaphone(String txt) | 203
1200 | Metaphone.java | String metaphone(String txt) | 203
1201 | Metaphone.java | String metaphone(String txt) | 203
1202 | Metaphone.java | String metaphone(String txt) | 203
1203 | Metaphone.java | String metaphone(String txt) | 203
1204 | Metaphone.java | String metaphone(String txt) | 203
1205 | Metaphone.java | String metaphone(String txt) | 203
1206 | Metaphone.java | String metaphone(String txt) | 203
1207 | Metaphone.java | String metaphone(String txt) | 203
1208 | Metaphone.java | String metaphone(String txt) | 203
1209 | Metaphone.java | String metaphone(String txt) | 203
1210 | Metaphone.java | String metaphone(String txt) | 204
1211 | Metaphone.java | String metaphone(String txt) | 204
1212 | Metaphone.java | String metaphone(String txt) | 204
1213 | Metaphone.java | String metaphone(String txt) | 204
1214 | Metaphone.java | String metaphone(String txt) | 204
1215 | Metaphone.java | String metaphone(String txt) | 204
1216 | Metaphone.java | String metaphone(String txt) | 204
1217 | Metaphone.java | String metaphone(String txt) | 204
1218 | Metaphone.java | String metaphone(String txt) | 204
1219 | Metaphone.java | String metaphone(String txt) | 204
1220 | Metaphone.java | String metaphone(String txt) | 204
1221 | Metaphone.java | String metaphone(String txt) | 204
1222 | Metaphone.java | String metaphone(String txt) | 204
1223 | Metaphone.java | String metaphone(String txt) | 204
1224 | Metaphone.java | String metaphone(String txt) | 204
1225 | Metaphone.java | String metaphone(String txt) | 204
1226 | Metaphone.java | String metaphone(String txt) | 205
1227 | Metaphone.java | String metaphone(String txt) | 205
1228 | Metaphone.java | String metaphone(String txt) | 205
1229 | Metaphone.java | String metaphone(String txt) | 205
1230 | Metaphone.java | String metaphone(String txt) | 205
1231 | Metaphone.java | String metaphone(String txt) | 205
1232 | Metaphone.java | String metaphone(String txt) | 205
1233 | Metaphone.java | String metaphone(String txt) | 205
1234 | Metaphone.java | String metaphone(String txt) | 205
1235 | Metaphone.java | String metaphone(String txt) | 205
1236 | Metaphone.java | String metaphone(String txt) | 205
1237 | Metaphone.java | String metaphone(String txt) | 205
1238 | Metaphone.java | String metaphone(String txt) | 205
1239 | Metaphone.java | String metaphone(String txt) | 205
1240 | Metaphone.java | String metaphone(String txt) | 205
1241 | Metaphone.java | String metaphone(String txt) | 205
1242 | Metaphone.java | String metaphone(String txt) | 205
1243 | Metaphone.java | String metaphone(String txt) | 205
1244 | Metaphone.java | String metaphone(String txt) | 205
1245 | Metaphone.java | String metaphone(String txt) | 205
1246 | Metaphone.java | String metaphone(String txt) | 205
1247 | Metaphone.java | String metaphone(String txt) | 205
1248 | Metaphone.java | String metaphone(String txt) | 205
1249 | Metaphone.java | String metaphone(String txt) | 208
1250 | Metaphone.java | String metaphone(String txt) | 208
1251 | Metaphone.java | String metaphone(String txt) | 208
1252 | Metaphone.java | String metaphone(String txt) | 208
1253 | Metaphone.java | String metaphone(String txt) | 208
1254 | Metaphone.java | String metaphone(String txt) | 208
1255 | Metaphone.java | String metaphone(String txt) | 208
1256 | Metaphone.java | String metaphone(String txt) | 208
1257 | Metaphone.java | String metaphone(String txt) | 208
1258 | Metaphone.java | String metaphone(String txt) | 208
1259 | Metaphone.java | String metaphone(String txt) | 208
1260 | Metaphone.java | String metaphone(String txt) | 208
1261 | Metaphone.java | String metaphone(String txt) | 208
1262 | Metaphone.java | String metaphone(String txt) | 209
1263 | Metaphone.java | String metaphone(String txt) | 209
1264 | Metaphone.java | String metaphone(String txt) | 209
1265 | Metaphone.java | String metaphone(String txt) | 209
1266 | Metaphone.java | String metaphone(String txt) | 209
1267 | Metaphone.java | String metaphone(String txt) | 209
1268 | Metaphone.java | String metaphone(String txt) | 209
1269 | Metaphone.java | String metaphone(String txt) | 209
1270 | Metaphone.java | String metaphone(String txt) | 209
1271 | Metaphone.java | String metaphone(String txt) | 209
1272 | Metaphone.java | String metaphone(String txt) | 209
1273 | Metaphone.java | String metaphone(String txt) | 209
1274 | Metaphone.java | String metaphone(String txt) | 209
1275 | Metaphone.java | String metaphone(String txt) | 209
1276 | Metaphone.java | String metaphone(String txt) | 209
1277 | Metaphone.java | String metaphone(String txt) | 209
1278 | Metaphone.java | String metaphone(String txt) | 209
1279 | Metaphone.java | String metaphone(String txt) | 209
1280 | Metaphone.java | String metaphone(String txt) | 209
1281 | Metaphone.java | String metaphone(String txt) | 209
1282 | Metaphone.java | String metaphone(String txt) | 210
1283 | Metaphone.java | String metaphone(String txt) | 210
1284 | Metaphone.java | String metaphone(String txt) | 210
1285 | Metaphone.java | String metaphone(String txt) | 210
1286 | Metaphone.java | String metaphone(String txt) | 210
1287 | Metaphone.java | String metaphone(String txt) | 210
1288 | Metaphone.java | String metaphone(String txt) | 210
1289 | Metaphone.java | String metaphone(String txt) | 210
1290 | Metaphone.java | String metaphone(String txt) | 210
1291 | Metaphone.java | String metaphone(String txt) | 210
1292 | Metaphone.java | String metaphone(String txt) | 210
1293 | Metaphone.java | String metaphone(String txt) | 210
1294 | Metaphone.java | String metaphone(String txt) | 210
1295 | Metaphone.java | String metaphone(String txt) | 210
1296 | Metaphone.java | String metaphone(String txt) | 210
1297 | Metaphone.java | String metaphone(String txt) | 210
1298 | Metaphone.java | String metaphone(String txt) | 213
1299 | Metaphone.java | String metaphone(String txt) | 213
1300 | Metaphone.java | String metaphone(String txt) | 213
1301 | Metaphone.java | String metaphone(String txt) | 213
1302 | Metaphone.java | String metaphone(String txt) | 213
1303 | Metaphone.java | String metaphone(String txt) | 213
1304 | Metaphone.java | String metaphone(String txt) | 213
1305 | Metaphone.java | String metaphone(String txt) | 213
1306 | Metaphone.java | String metaphone(String txt) | 213
1307 | Metaphone.java | String metaphone(String txt) | 213
1308 | Metaphone.java | String metaphone(String txt) | 213
1309 | Metaphone.java | String metaphone(String txt) | 213
1310 | Metaphone.java | String metaphone(String txt) | 213
1311 | Metaphone.java | String metaphone(String txt) | 213
1312 | Metaphone.java | String metaphone(String txt) | 213
1313 | Metaphone.java | String metaphone(String txt) | 213
1314 | Metaphone.java | String metaphone(String txt) | 213
1315 | Metaphone.java | String metaphone(String txt) | 214
1316 | Metaphone.java | String metaphone(String txt) | 214
1317 | Metaphone.java | String metaphone(String txt) | 214
1318 | Metaphone.java | String metaphone(String txt) | 214
1319 | Metaphone.java | String metaphone(String txt) | 214
1320 | Metaphone.java | String metaphone(String txt) | 214
1321 | Metaphone.java | String metaphone(String txt) | 214
1322 | Metaphone.java | String metaphone(String txt) | 214
1323 | Metaphone.java | String metaphone(String txt) | 214
1324 | Metaphone.java | String metaphone(String txt) | 214
1325 | Metaphone.java | String metaphone(String txt) | 214
1326 | Metaphone.java | String metaphone(String txt) | 214
1327 | Metaphone.java | String metaphone(String txt) | 214
1328 | Metaphone.java | String metaphone(String txt) | 216
1329 | Metaphone.java | String metaphone(String txt) | 216
1330 | Metaphone.java | String metaphone(String txt) | 216
1331 | Metaphone.java | String metaphone(String txt) | 216
1332 | Metaphone.java | String metaphone(String txt) | 216
1333 | Metaphone.java | String metaphone(String txt) | 216
1334 | Metaphone.java | String metaphone(String txt) | 216
1335 | Metaphone.java | String metaphone(String txt) | 216
1336 | Metaphone.java | String metaphone(String txt) | 216
1337 | Metaphone.java | String metaphone(String txt) | 216
1338 | Metaphone.java | String metaphone(String txt) | 216
1339 | Metaphone.java | String metaphone(String txt) | 216
1340 | Metaphone.java | String metaphone(String txt) | 216
1341 | Metaphone.java | String metaphone(String txt) | 219
1342 | Metaphone.java | String metaphone(String txt) | 219
1343 | Metaphone.java | String metaphone(String txt) | 219
1344 | Metaphone.java | String metaphone(String txt) | 218
1345 | Metaphone.java | String metaphone(String txt) | 218
1346 | Metaphone.java | String metaphone(String txt) | 218
1347 | Metaphone.java | String metaphone(String txt) | 218
1348 | Metaphone.java | String metaphone(String txt) | 218
1349 | Metaphone.java | String metaphone(String txt) | 218
1350 | Metaphone.java | String metaphone(String txt) | 218
1351 | Metaphone.java | String metaphone(String txt) | 218
1352 | Metaphone.java | String metaphone(String txt) | 218
1353 | Metaphone.java | String metaphone(String txt) | 218
1354 | Metaphone.java | String metaphone(String txt) | 218
1355 | Metaphone.java | String metaphone(String txt) | 218
1356 | Metaphone.java | String metaphone(String txt) | 218
1357 | Metaphone.java | String metaphone(String txt) | 218
1358 | Metaphone.java | String metaphone(String txt) | 218
1359 | Metaphone.java | String metaphone(String txt) | 218
1360 | Metaphone.java | String metaphone(String txt) | 218
1361 | Metaphone.java | String metaphone(String txt) | 218
1362 | Metaphone.java | String metaphone(String txt) | 218
1363 | Metaphone.java | String metaphone(String txt) | 218
1364 | Metaphone.java | String metaphone(String txt) | 219
1365 | Metaphone.java | String metaphone(String txt) | 219
1366 | Metaphone.java | String metaphone(String txt) | 219
1367 | Metaphone.java | String metaphone(String txt) | 219
1368 | Metaphone.java | String metaphone(String txt) | 219
1369 | Metaphone.java | String metaphone(String txt) | 219
1370 | Metaphone.java | String metaphone(String txt) | 219
1371 | Metaphone.java | String metaphone(String txt) | 219
1372 | Metaphone.java | String metaphone(String txt) | 219
1373 | Metaphone.java | String metaphone(String txt) | 219
1374 | Metaphone.java | String metaphone(String txt) | 219
1375 | Metaphone.java | String metaphone(String txt) | 219
1376 | Metaphone.java | String metaphone(String txt) | 219
1377 | Metaphone.java | String metaphone(String txt) | 219
1378 | Metaphone.java | String metaphone(String txt) | 219
1379 | Metaphone.java | String metaphone(String txt) | 219
1380 | Metaphone.java | String metaphone(String txt) | 219
1381 | Metaphone.java | String metaphone(String txt) | 219
1382 | Metaphone.java | String metaphone(String txt) | 219
1383 | Metaphone.java | String metaphone(String txt) | 219
1384 | Metaphone.java | String metaphone(String txt) | 219
1385 | Metaphone.java | String metaphone(String txt) | 219
1386 | Metaphone.java | String metaphone(String txt) | 219
1387 | Metaphone.java | String metaphone(String txt) | 219
1388 | Metaphone.java | String metaphone(String txt) | 219
1389 | Metaphone.java | String metaphone(String txt) | 219
1390 | Metaphone.java | String metaphone(String txt) | 219
1391 | Metaphone.java | String metaphone(String txt) | 219
1392 | Metaphone.java | String metaphone(String txt) | 219
1393 | Metaphone.java | String metaphone(String txt) | 219
1394 | Metaphone.java | String metaphone(String txt) | 219
1395 | Metaphone.java | String metaphone(String txt) | 219
1396 | Metaphone.java | String metaphone(String txt) | 219
1397 | Metaphone.java | String metaphone(String txt) | 219
1398 | Metaphone.java | String metaphone(String txt) | 219
1399 | Metaphone.java | String metaphone(String txt) | 219
1400 | Metaphone.java | String metaphone(String txt) | 219
1401 | Metaphone.java | String metaphone(String txt) | 219
1402 | Metaphone.java | String metaphone(String txt) | 219
1403 | Metaphone.java | String metaphone(String txt) | 219
1404 | Metaphone.java | String metaphone(String txt) | 219
1405 | Metaphone.java | String metaphone(String txt) | 219
1406 | Metaphone.java | String metaphone(String txt) | 219
1407 | Metaphone.java | String metaphone(String txt) | 220
1408 | Metaphone.java | String metaphone(String txt) | 220
1409 | Metaphone.java | String metaphone(String txt) | 220
1410 | Metaphone.java | String metaphone(String txt) | 220
1411 | Metaphone.java | String metaphone(String txt) | 220
1412 | Metaphone.java | String metaphone(String txt) | 220
1413 | Metaphone.java | String metaphone(String txt) | 220
1414 | Metaphone.java | String metaphone(String txt) | 221
1415 | Metaphone.java | String metaphone(String txt) | 221
1416 | Metaphone.java | String metaphone(String txt) | 221
1417 | Metaphone.java | String metaphone(String txt) | 221
1418 | Metaphone.java | String metaphone(String txt) | 221
1419 | Metaphone.java | String metaphone(String txt) | 221
1420 | Metaphone.java | String metaphone(String txt) | 221
1421 | Metaphone.java | String metaphone(String txt) | 221
1422 | Metaphone.java | String metaphone(String txt) | 221
1423 | Metaphone.java | String metaphone(String txt) | 221
1424 | Metaphone.java | String metaphone(String txt) | 221
1425 | Metaphone.java | String metaphone(String txt) | 221
1426 | Metaphone.java | String metaphone(String txt) | 223
1427 | Metaphone.java | String metaphone(String txt) | 223
1428 | Metaphone.java | String metaphone(String txt) | 223
1429 | Metaphone.java | String metaphone(String txt) | 223
1430 | Metaphone.java | String metaphone(String txt) | 223
1431 | Metaphone.java | String metaphone(String txt) | 223
1432 | Metaphone.java | String metaphone(String txt) | 223
1433 | Metaphone.java | String metaphone(String txt) | 223
1434 | Metaphone.java | String metaphone(String txt) | 223
1435 | Metaphone.java | String metaphone(String txt) | 223
1436 | Metaphone.java | String metaphone(String txt) | 223
1437 | Metaphone.java | String metaphone(String txt) | 223
1438 | Metaphone.java | String metaphone(String txt) | 226
1439 | Metaphone.java | String metaphone(String txt) | 226
1440 | Metaphone.java | String metaphone(String txt) | 226
1441 | Metaphone.java | String metaphone(String txt) | 226
1442 | Metaphone.java | String metaphone(String txt) | 226
1443 | Metaphone.java | String metaphone(String txt) | 227
1444 | Metaphone.java | String metaphone(String txt) | 227
1445 | Metaphone.java | String metaphone(String txt) | 227
1446 | Metaphone.java | String metaphone(String txt) | 227
1447 | Metaphone.java | String metaphone(String txt) | 227
1448 | Metaphone.java | String metaphone(String txt) | 227
1449 | Metaphone.java | String metaphone(String txt) | 227
1450 | Metaphone.java | String metaphone(String txt) | 227
1451 | Metaphone.java | String metaphone(String txt) | 227
1452 | Metaphone.java | String metaphone(String txt) | 227
1453 | Metaphone.java | String metaphone(String txt) | 227
1454 | Metaphone.java | String metaphone(String txt) | 227
1455 | Metaphone.java | String metaphone(String txt) | 227
1456 | Metaphone.java | String metaphone(String txt) | 230
1457 | Metaphone.java | String metaphone(String txt) | 230
1458 | Metaphone.java | String metaphone(String txt) | 230
1459 | Metaphone.java | String metaphone(String txt) | 230
1460 | Metaphone.java | String metaphone(String txt) | 230
1461 | Metaphone.java | String metaphone(String txt) | 230
1462 | Metaphone.java | String metaphone(String txt) | 230
1463 | Metaphone.java | String metaphone(String txt) | 230
1464 | Metaphone.java | String metaphone(String txt) | 230
1465 | Metaphone.java | String metaphone(String txt) | 230
1466 | Metaphone.java | String metaphone(String txt) | 230
1467 | Metaphone.java | String metaphone(String txt) | 230
1468 | Metaphone.java | String metaphone(String txt) | 230
1469 | Metaphone.java | String metaphone(String txt) | 231
1470 | Metaphone.java | String metaphone(String txt) | 231
1471 | Metaphone.java | String metaphone(String txt) | 231
1472 | Metaphone.java | String metaphone(String txt) | 231
1473 | Metaphone.java | String metaphone(String txt) | 231
1474 | Metaphone.java | String metaphone(String txt) | 231
1475 | Metaphone.java | String metaphone(String txt) | 231
1476 | Metaphone.java | String metaphone(String txt) | 231
1477 | Metaphone.java | String metaphone(String txt) | 231
1478 | Metaphone.java | String metaphone(String txt) | 231
1479 | Metaphone.java | String metaphone(String txt) | 231
1480 | Metaphone.java | String metaphone(String txt) | 231
1481 | Metaphone.java | String metaphone(String txt) | 231
1482 | Metaphone.java | String metaphone(String txt) | 231
1483 | Metaphone.java | String metaphone(String txt) | 231
1484 | Metaphone.java | String metaphone(String txt) | 231
1485 | Metaphone.java | String metaphone(String txt) | 231
1486 | Metaphone.java | String metaphone(String txt) | 231
1487 | Metaphone.java | String metaphone(String txt) | 231
1488 | Metaphone.java | String metaphone(String txt) | 231
1489 | Metaphone.java | String metaphone(String txt) | 231
1490 | Metaphone.java | String metaphone(String txt) | 231
1491 | Metaphone.java | String metaphone(String txt) | 231
1492 | Metaphone.java | String metaphone(String txt) | 231
1493 | Metaphone.java | String metaphone(String txt) | 231
1494 | Metaphone.java | String metaphone(String txt) | 231
1495 | Metaphone.java | String metaphone(String txt) | 231
1496 | Metaphone.java | String metaphone(String txt) | 231
1497 | Metaphone.java | String metaphone(String txt) | 231
1498 | Metaphone.java | String metaphone(String txt) | 231
1499 | Metaphone.java | String metaphone(String txt) | 231
1500 | Metaphone.java | String metaphone(String txt) | 231
1501 | Metaphone.java | String metaphone(String txt) | 231
1502 | Metaphone.java | String metaphone(String txt) | 231
1503 | Metaphone.java | String metaphone(String txt) | 231
1504 | Metaphone.java | String metaphone(String txt) | 231
1505 | Metaphone.java | String metaphone(String txt) | 231
1506 | Metaphone.java | String metaphone(String txt) | 231
1507 | Metaphone.java | String metaphone(String txt) | 231
1508 | Metaphone.java | String metaphone(String txt) | 231
1509 | Metaphone.java | String metaphone(String txt) | 231
1510 | Metaphone.java | String metaphone(String txt) | 231
1511 | Metaphone.java | String metaphone(String txt) | 231
1512 | Metaphone.java | String metaphone(String txt) | 234
1513 | Metaphone.java | String metaphone(String txt) | 234
1514 | Metaphone.java | String metaphone(String txt) | 234
1515 | Metaphone.java | String metaphone(String txt) | 234
1516 | Metaphone.java | String metaphone(String txt) | 234
1517 | Metaphone.java | String metaphone(String txt) | 234
1518 | Metaphone.java | String metaphone(String txt) | 234
1519 | Metaphone.java | String metaphone(String txt) | 234
1520 | Metaphone.java | String metaphone(String txt) | 234
1521 | Metaphone.java | String metaphone(String txt) | 234
1522 | Metaphone.java | String metaphone(String txt) | 234
1523 | Metaphone.java | String metaphone(String txt) | 234
1524 | Metaphone.java | String metaphone(String txt) | 234
1525 | Metaphone.java | String metaphone(String txt) | 234
1526 | Metaphone.java | String metaphone(String txt) | 234
1527 | Metaphone.java | String metaphone(String txt) | 234
1528 | Metaphone.java | String metaphone(String txt) | 234
1529 | Metaphone.java | String metaphone(String txt) | 234
1530 | Metaphone.java | String metaphone(String txt) | 234
1531 | Metaphone.java | String metaphone(String txt) | 235
1532 | Metaphone.java | String metaphone(String txt) | 235
1533 | Metaphone.java | String metaphone(String txt) | 235
1534 | Metaphone.java | String metaphone(String txt) | 235
1535 | Metaphone.java | String metaphone(String txt) | 235
1536 | Metaphone.java | String metaphone(String txt) | 235
1537 | Metaphone.java | String metaphone(String txt) | 235
1538 | Metaphone.java | String metaphone(String txt) | 235
1539 | Metaphone.java | String metaphone(String txt) | 235
1540 | Metaphone.java | String metaphone(String txt) | 235
1541 | Metaphone.java | String metaphone(String txt) | 235
1542 | Metaphone.java | String metaphone(String txt) | 235
1543 | Metaphone.java | String metaphone(String txt) | 238
1544 | Metaphone.java | String metaphone(String txt) | 238
1545 | Metaphone.java | String metaphone(String txt) | 238
1546 | Metaphone.java | String metaphone(String txt) | 238
1547 | Metaphone.java | String metaphone(String txt) | 238
1548 | Metaphone.java | String metaphone(String txt) | 239
1549 | Metaphone.java | String metaphone(String txt) | 239
1550 | Metaphone.java | String metaphone(String txt) | 239
1551 | Metaphone.java | String metaphone(String txt) | 239
1552 | Metaphone.java | String metaphone(String txt) | 239
1553 | Metaphone.java | String metaphone(String txt) | 240
1554 | Metaphone.java | String metaphone(String txt) | 240
1555 | Metaphone.java | String metaphone(String txt) | 240
1556 | Metaphone.java | String metaphone(String txt) | 240
1557 | Metaphone.java | String metaphone(String txt) | 240
1558 | Metaphone.java | String metaphone(String txt) | 241
1559 | Metaphone.java | String metaphone(String txt) | 241
1560 | Metaphone.java | String metaphone(String txt) | 241
1561 | Metaphone.java | String metaphone(String txt) | 241
1562 | Metaphone.java | String metaphone(String txt) | 241
1563 | Metaphone.java | String metaphone(String txt) | 242
1564 | Metaphone.java | String metaphone(String txt) | 242
1565 | Metaphone.java | String metaphone(String txt) | 242
1566 | Metaphone.java | String metaphone(String txt) | 242
1567 | Metaphone.java | String metaphone(String txt) | 242
1568 | Metaphone.java | String metaphone(String txt) | 243
1569 | Metaphone.java | String metaphone(String txt) | 243
1570 | Metaphone.java | String metaphone(String txt) | 243
1571 | Metaphone.java | String metaphone(String txt) | 243
1572 | Metaphone.java | String metaphone(String txt) | 243
1573 | Metaphone.java | String metaphone(String txt) | 244
1574 | Metaphone.java | String metaphone(String txt) | 244
1575 | Metaphone.java | String metaphone(String txt) | 244
1576 | Metaphone.java | String metaphone(String txt) | 244
1577 | Metaphone.java | String metaphone(String txt) | 244
1578 | Metaphone.java | String metaphone(String txt) | 244
1579 | Metaphone.java | String metaphone(String txt) | 244
1580 | Metaphone.java | String metaphone(String txt) | 244
1581 | Metaphone.java | String metaphone(String txt) | 244
1582 | Metaphone.java | String metaphone(String txt) | 244
1583 | Metaphone.java | String metaphone(String txt) | 244
1584 | Metaphone.java | String metaphone(String txt) | 244
1585 | Metaphone.java | String metaphone(String txt) | 246
1586 | Metaphone.java | String metaphone(String txt) | 246
1587 | Metaphone.java | String metaphone(String txt) | 246
1588 | Metaphone.java | String metaphone(String txt) | 246
1589 | Metaphone.java | String metaphone(String txt) | 246
1590 | Metaphone.java | String metaphone(String txt) | 247
1591 | Metaphone.java | String metaphone(String txt) | 247
1592 | Metaphone.java | String metaphone(String txt) | 247
1593 | Metaphone.java | String metaphone(String txt) | 247
1594 | Metaphone.java | String metaphone(String txt) | 247
1595 | Metaphone.java | String metaphone(String txt) | 247
1596 | Metaphone.java | String metaphone(String txt) | 247
1597 | Metaphone.java | String metaphone(String txt) | 247
1598 | Metaphone.java | String metaphone(String txt) | 247
1599 | Metaphone.java | String metaphone(String txt) | 247
1600 | Metaphone.java | String metaphone(String txt) | 247
1601 | Metaphone.java | String metaphone(String txt) | 248
1602 | Metaphone.java | String metaphone(String txt) | 248
1603 | Metaphone.java | String metaphone(String txt) | 248
1604 | Metaphone.java | String metaphone(String txt) | 248
1605 | Metaphone.java | String metaphone(String txt) | 248
1606 | Metaphone.java | String metaphone(String txt) | 248
1607 | Metaphone.java | String metaphone(String txt) | 248
1608 | Metaphone.java | String metaphone(String txt) | 248
1609 | Metaphone.java | String metaphone(String txt) | 248
1610 | Metaphone.java | String metaphone(String txt) | 248
1611 | Metaphone.java | String metaphone(String txt) | 248
1612 | Metaphone.java | String metaphone(String txt) | 248
1613 | Metaphone.java | String metaphone(String txt) | 248
1614 | Metaphone.java | String metaphone(String txt) | 248
1615 | Metaphone.java | String metaphone(String txt) | 248
1616 | Metaphone.java | String metaphone(String txt) | 248
1617 | Metaphone.java | String metaphone(String txt) | 248
1618 | Metaphone.java | String metaphone(String txt) | 248
1619 | Metaphone.java | String metaphone(String txt) | 248
1620 | Metaphone.java | String metaphone(String txt) | 248
1621 | Metaphone.java | String metaphone(String txt) | 249
1622 | Metaphone.java | String metaphone(String txt) | 249
1623 | Metaphone.java | String metaphone(String txt) | 249
1624 | Metaphone.java | String metaphone(String txt) | 249
1625 | Metaphone.java | String metaphone(String txt) | 249
1626 | Metaphone.java | String metaphone(String txt) | 249
1627 | Metaphone.java | String metaphone(String txt) | 249
1628 | Metaphone.java | String metaphone(String txt) | 249
1629 | Metaphone.java | String metaphone(String txt) | 249
1630 | Metaphone.java | String metaphone(String txt) | 249
1631 | Metaphone.java | String metaphone(String txt) | 249
1632 | Metaphone.java | String metaphone(String txt) | 252
1633 | Metaphone.java | String metaphone(String txt) | 252
1634 | Metaphone.java | String metaphone(String txt) | 252
1635 | Metaphone.java | String metaphone(String txt) | 252
1636 | Metaphone.java | String metaphone(String txt) | 252
1637 | Metaphone.java | String metaphone(String txt) | 252
1638 | Metaphone.java | String metaphone(String txt) | 252
1639 | Metaphone.java | String metaphone(String txt) | 252
1640 | Metaphone.java | String metaphone(String txt) | 252
1641 | Metaphone.java | String metaphone(String txt) | 252
1642 | Metaphone.java | String metaphone(String txt) | 252
1643 | Metaphone.java | String metaphone(String txt) | 255
1644 | Metaphone.java | String metaphone(String txt) | 255
1645 | Metaphone.java | String metaphone(String txt) | 255
1646 | Metaphone.java | String metaphone(String txt) | 255
1647 | Metaphone.java | String metaphone(String txt) | 255
1648 | Metaphone.java | String metaphone(String txt) | 256
1649 | Metaphone.java | String metaphone(String txt) | 256
